genres,name,rating,ratingCount,index,电影名,评分,评价人数,链接,时间,演员,imdb_link
Comedy Drama,Yi ge shao zi (2014) ,7.2,390,100,一个勺子,7.7,65682.0,https://movie.douban.com/subject/25926267/,2014-11-16(金马影展),"['2015-11-20(中国大陆)', '陈建斌', '蒋勤勤', '王学兵', '金世佳']",http://www.imdb.com/title/tt3856504
Comedy Drama,En man som heter Ove (2015) ,7.7,"23,560",101,一个叫欧维的男人决定去死,8.7,56881.0,https://movie.douban.com/subject/26628357/,2015-12-25(瑞典),"['罗夫·拉斯加德', '巴哈·帕斯', '托比亚斯·阿姆博瑞', '菲利普·伯格', '安娜-莱娜",http://www.imdb.com/title/tt4080728
Comedy,"Me, Myself & Irene (2000) ",6.6,"194,643",102,一个头两个大,7.0,19197.0,https://movie.douban.com/subject/1293899/,2000-06-30 00:00:00,"['金·凯瑞', '蕾妮·泽尔维格', '安东尼·安德森', '克里斯·库珀', '理查德·詹金斯'",http://www.imdb.com/title/tt0183505
Action Comedy Crime,Mr. Nice Guy (1997) ,6.2,"21,101",103,一个好人,6.8,14245.0,https://movie.douban.com/subject/1295547/,1997-01-31(香港),"['成龙', '理查德·诺顿', '李婷宜', 'Karen McLymont', '加布里埃尔·费",http://www.imdb.com/title/tt0117786
Drama,Yat kor ho ba ba (2008) ,6.2,291,104,一个好爸爸,7.1,30016.0,https://movie.douban.com/subject/3005496/,2008-03-23 00:00:00,"['古天乐', '刘若英', '苗可秀', '刘一含', '莫少聪']",http://www.imdb.com/title/tt1196714
Action Comedy Crime,Jat go zi tau di daan sang (1997) ,7.6,659,105,一个字头的诞生,8.3,27472.0,https://movie.douban.com/subject/1307372/,1997-03-14(香港),"['刘青云', '吴镇宇', '李若彤', '徐锦江', '张达明']",http://www.imdb.com/title/tt0120541
Comedy Family Romance,Confessions of a Shopaholic (2009) ,5.9,"66,036",106,一个购物狂的自白,6.4,46173.0,https://movie.douban.com/subject/2338058/,2009-02-13(美国),"['艾拉·菲舍尔', '休·丹西', '克里斯滕·里特', '琼·库萨克', '约翰·古德曼']",http://www.imdb.com/title/tt1093908
Drama,Yi ge dou bu neng shao (1999) ,7.7,"7,082",107,一个都不能少,7.4,77064.0,https://movie.douban.com/subject/1294963/,1999-09-07(威尼斯电影节),"['魏敏芝', '张慧科', '田正达', '白玫', '中国大陆']",http://www.imdb.com/title/tt0209189
Drama,Yi ge mo sheng nu ren de lai xin (2004) ,6.8,593,108,一个陌生女人的来信,7.5,81836.0,https://movie.douban.com/subject/1308799/,2005-03-04(中国大陆),"['徐静蕾', '姜文', '黄觉', '焦晃', '孙飞虎']",http://www.imdb.com/title/tt0424234
Drama,Yi jiu si er (2012) ,6.9,"2,546",109,一九四二,7.3,130921.0,https://movie.douban.com/subject/6011805/,2012-11-11(罗马电影节),"['2012-11-29(中国大陆)', '张国立', '张默', '徐帆', '李雪健']",http://www.imdb.com/title/tt2113822
Comedy,Yi pu er zhu             ,6.6,8,110,一仆二主,7.2,11089.0,https://movie.douban.com/subject/25188219/,2014-03-19(中国大陆),"['张嘉译', '闫妮', '江疏影', '尤勇', '姬他']",http://www.imdb.com/title/tt4771520
Action Biography Drama,The Grandmaster (2013) ,6.5,"26,208",111,一代宗师,7.7,254292.0,https://movie.douban.com/subject/3821067/,2015-01-08(中国大陆 3D),"['2013-01-08(中国大陆)', '2013-01-10(香港)', '2013-08-23",http://www.imdb.com/title/tt1462900
Action Adventure Drama,All Is Lost (2013) ,6.9,"63,649",112,一切尽失,7.6,10671.0,https://movie.douban.com/subject/10484601/,2013-05-22(戛纳电影节),"['2013-10-18(美国)', '罗伯特·雷德福', '美国', 'www.allislost",http://www.imdb.com/title/tt2017038
Drama,"Yi ban hai shui, yi ban huo yan (2008) ",6.1,335,113,一半海水一半火焰,6.5,27314.0,https://movie.douban.com/subject/3074307/,2008-09-11(香港),"['廖凡', '莫小棋', '任达华', '林雪', '海一天']",http://www.imdb.com/title/tt1232825
Animation Short,Ormie (2010) ,7.1,227,114,一只吃不到曲奇的猪,7.6,11219.0,https://movie.douban.com/subject/5240769/,加拿大,"['Rob Silvestri', '3分55秒', '一只吃不到曲奇的猪', '动画', '短片'",http://www.imdb.com/title/tt1640160
Comedy Romance,Itazura na Kiss: Love in Tokyo             ,8.0,407,115,一吻定情,8.4,77965.0,https://movie.douban.com/subject/21339675/,2013-03-29 00:00:00,"['未来穂香', '古川雄辉', '山田裕贵', '西村知美', '芋洗坂係長']",http://www.imdb.com/title/tt2772104
Action Crime Drama,Yi Chang Feng Hua Xue Yue De Shi (2013) ,5.2,59,117,一场风花雪月的事,4.7,20315.0,https://movie.douban.com/subject/4237863/,2013-08-08(中国大陆),"['杨颖', '黄晓明', '在熙', '巍子', '许峻豪']",http://www.imdb.com/title/tt3136490
Drama Family Romance,A Sigh (2000) ,7.1,297,118,一声叹息,7.3,22870.0,https://movie.douban.com/subject/1305703/,张国立,"['徐帆', '刘蓓', '傅彪', '中国大陆', '冯小刚']",http://www.imdb.com/title/tt0276504
Comedy Romance,Knocked Up (2007) ,7.0,"311,278",119,一夜大肚,6.5,21076.0,https://movie.douban.com/subject/1950198/,2007-06-01(美国),"['凯瑟琳·海格尔', '塞斯·罗根', '保罗·路德', '乔纳·希尔', '莱斯利·曼恩']",http://www.imdb.com/title/tt0478311
Comedy Romance,One Night Surprise (2013) ,5.6,293,120,一夜惊喜,5.6,82752.0,https://movie.douban.com/subject/16475702/,2013-08-09(中国大陆),"['范冰冰', '李治廷', '吴佩慈', '蒋劲夫', '丹尼尔·海尼']",http://www.imdb.com/title/tt3013126
Drama Romance,Last Night (2010) ,6.6,"41,441",121,一夜迷情,7.2,32095.0,https://movie.douban.com/subject/3230165/,2011-02-16(法国),"['2011-10-14(中国大陆)', '凯拉·奈特莉', '萨姆·沃辛顿', '伊娃·门德斯',",http://www.imdb.com/title/tt1294688
Comedy Romance,It Happened One Night (1934) ,8.2,"71,180",122,一夜风流,8.6,20691.0,https://movie.douban.com/subject/1295684/,1934-02-23 00:00:00,"['克拉克·盖博', '克劳黛·考尔白', '沃尔特·康诺利', '罗斯科·卡恩茨', '詹姆森·托",http://www.imdb.com/title/tt0025316
Drama Romance,One Day (2011) ,7.0,"114,785",123,一天,7.8,258333.0,https://movie.douban.com/subject/4191644/,2011-08-19(美国),"['安妮·海瑟薇', '吉姆·斯特吉斯', '萝玛拉·嘉瑞', '派翠西娅·克拉克森', '拉菲·斯",http://www.imdb.com/title/tt1563738
Comedy,Yi nian tian tang (2015) ,5.3,41,126,一念天堂,5.2,27380.0,https://movie.douban.com/subject/26611801/,2015-12-31(中国大陆),"['沈腾', '马丽', '杜晓宇', '林雪', '王子子']",http://www.imdb.com/title/tt5396872
Animation Action Comedy,One Punch Man: Wanpanman             ,9.1,"48,141",127,一拳超人,9.2,17617.0,https://movie.douban.com/subject/26339248/,2015-10-04(日本),"['古川慎', '石川界人', '梶裕贵', '悠木碧', '中村悠一']",http://www.imdb.com/title/tt4508902
Drama Comedy Action,Yi ben man hua: Chuang tian ya (1990) ,5.8,234,128,一本漫画闯天涯,6.4,11780.0,https://movie.douban.com/subject/1307456/,1990-03-22(香港),"['周星驰', '林俊贤', '柏安妮', '成奎安', '梁家仁']",http://www.imdb.com/title/tt0100983
Comedy Crime,A Fish Called Wanda (1988) ,7.6,"113,064",129,一条叫旺达的鱼,7.7,19124.0,https://movie.douban.com/subject/1292440/,1988-07-07 00:00:00,"['约翰·克立斯', '杰米·李·柯蒂斯', '凯文·克莱恩', '麦克·帕林', '美国']",http://www.imdb.com/title/tt0095159
Action History Romance,Iljimae             ,8.3,460,130,一枝梅,8.3,12928.0,https://movie.douban.com/subject/3055431/,2008-05-21(韩国),"['李准基', '韩孝周', '李英雅', '朴施厚', '李文植']",http://www.imdb.com/title/tt1622764
Drama Romance,Lolita (1997) ,6.9,"40,641",131,一树梨花压海棠,7.9,73563.0,https://movie.douban.com/subject/1296778/,1997-09-27 00:00:00,"['杰瑞米·艾恩斯', '梅兰尼·格里菲斯', '弗兰克·兰格拉', '多米尼克·斯万', 'Suz",http://www.imdb.com/title/tt0119558
Drama Mystery,A Separation (2011) ,8.4,"167,550",132,一次别离,8.7,114450.0,https://movie.douban.com/subject/5964718/,2011-03-16(伊朗),"['2012-11-13(中国大陆)', '蕾拉·哈塔米', '佩曼·莫阿迪', '沙哈布·侯赛尼'",http://www.imdb.com/title/tt1832382
Action Comedy Drama,Yi bu zhi yao (2014) ,5.8,868,133,一步之遥,6.2,165866.0,https://movie.douban.com/subject/6126442/,2014-12-18(中国大陆),"['姜文', '葛优', '周韵', '舒淇', '文章']",http://www.imdb.com/title/tt2168000
Drama Romance Sport,Goal! The Dream Begins (2005) ,6.7,"53,423",134,一球成名,7.4,24320.0,https://movie.douban.com/subject/1437204/,2005-09-30(英国),"['2006-03-24(中国大陆)', '库诺·贝克', '亚历桑德罗·尼沃拉', '马塞尔·尤勒",http://www.imdb.com/title/tt0380389
Drama Romance,But Always (2014) ,4.9,285,135,一生一世,5.1,66600.0,https://movie.douban.com/subject/25713408/,2014-09-04(香港),"['2014-09-05(中国大陆)', '谢霆锋', '高圆圆', '杜海涛', '洛诗']",http://www.imdb.com/title/tt3906444
Action Adventure Comedy,Yi shi er niao (2005) ,3.8,125,136,一石二鸟,4.0,15389.0,https://movie.douban.com/subject/1457319/,2005-01-16(中国大陆),"['吴宗宪', '吴孟达', '雪村', '林心如', '曾志伟']",http://www.imdb.com/title/tt1239466
Crime Drama Mystery,Primal Fear (1996) ,7.7,"142,465",138,一级恐惧,8.3,76143.0,https://movie.douban.com/subject/1296217/,1996-04-03(美国),"['理查·基尔', '劳拉·琳妮', '约翰·马奥尼', '阿尔法·伍达德', '弗兰西斯·麦克多蒙",http://www.imdb.com/title/tt0117381
Action Crime Thriller,Cellular (2004) ,6.5,"82,244",139,一线声机,7.2,16359.0,https://movie.douban.com/subject/1326208/,2004-09-10(美国),"['克里斯·埃文斯', '金·贝辛格', '威廉姆·H·梅西', '杰森·斯坦森', '杰西卡·贝尔",http://www.imdb.com/title/tt0337921
,,,,140,一起来看流星雨,4.0,14762.0,https://movie.douban.com/subject/3546712/,2009-08-08(中国大陆),"['郑爽', '张翰', '俞灏明', '魏晨', '朱梓骁']",http://www.imdb.com/title/tt6686280
Comedy Romance,Let's Eat             ,7.7,119,141,一起用餐吧,8.5,11756.0,https://movie.douban.com/subject/25767582/,2013-11-28(韩国),"['尹斗俊', '李水京', '沈亨倬', '尹素熙', '郑秀英']",http://www.imdb.com/title/tt3385484
Drama,Crazy New Year's Eve (2015) ,4.7,38,142,一路惊喜,5.0,24101.0,https://movie.douban.com/subject/25880244/,2015-02-06(中国大陆),"['郭采洁', '萧敬腾', '赵丽颖', '凤小岳', '夏雨']",http://www.imdb.com/title/tt4481934
Drama,Yat lou yau nei (2010) ,6.4,83,143,一路有你,6.0,13243.0,https://movie.douban.com/subject/3574559/,2010-12-31 00:00:00,"['古天乐', '莫文蔚', '黄奕', '印小天', '陈西贝']",http://www.imdb.com/title/tt1797547
Comedy Crime Drama,Yi ye Taibei (2010) ,6.6,"1,178",144,一页台北,6.6,69170.0,https://movie.douban.com/subject/3217122/,2010-04-02 00:00:00,"['郭采洁', '姚淳耀', '张孝全', '杨祐宁', '柯宇纶']",http://www.imdb.com/title/tt1291125
Animation Action Adventure,The Adventures of Tintin (2011) ,7.4,"186,105",145,丁丁历险记,7.6,86161.0,https://movie.douban.com/subject/2028669/,2011-11-15(中国大陆),"['2011-12-21(美国)', '杰米·贝尔', '安迪·瑟金斯', '丹尼尔·克雷格', '",http://www.imdb.com/title/tt0983193
Comedy Crime,Seven Psychopaths (2012) ,7.2,"198,426",146,七个神经病,7.6,47816.0,https://movie.douban.com/subject/6753166/,2012-10-12(美国),"['2012-12-07(英国)', '科林·法瑞尔', '山姆·洛克威尔', '伍迪·哈里森', ",http://www.imdb.com/title/tt1931533
Action Adventure Fantasy,Qi jian (2005) ,6.2,"8,273",147,七剑,5.8,40113.0,https://movie.douban.com/subject/1401205/,2005-07-29(中国大陆),"['甄子丹', '黎明', '杨采妮', '张静初', '孙红雷']",http://www.imdb.com/title/tt0429078
Crime Thriller,Sebeun deijeu (2007) ,6.8,"1,190",148,七天,7.5,18270.0,https://movie.douban.com/subject/2999500/,2007-11-14(韩国),"['金允珍', '朴熙顺', '金美淑', '李振宪', '杨镇宇']",http://www.imdb.com/title/tt0997229
Crime Drama Mystery,Se7en (1995) ,8.6,"1,116,006",149,七宗罪,8.7,396626.0,https://movie.douban.com/subject/1292223/,1995-09-22(美国),"['摩根·弗里曼', '布拉德·皮特', '凯文·史派西', '格温妮斯·帕特洛', '安德鲁·凯文",http://www.imdb.com/title/tt0114369
Comedy Romance,The Seven Year Itch (1955) ,7.2,"27,468",150,七年之痒,7.4,12714.0,https://movie.douban.com/subject/1294379/,1955-06-03 00:00:00,"['玛丽莲·梦露', '汤姆·伊威尔', '伊夫林·凯耶斯', '索尼·杜夫特斯', '奥斯卡·霍莫",http://www.imdb.com/title/tt0048605
Drama Romance,SoulMate (2016) ,7.4,810,151,七月与安生,7.6,165885.0,https://movie.douban.com/subject/25827935/,2016-09-14(中国大陆),"['2016-10-27(香港)', '周冬雨', '马思纯', '李程彬', '李萍']",http://www.imdb.com/title/tt6054290
Adventure Drama,Seven Samurai (1954) ,8.7,"247,637",152,七武士,9.1,65277.0,https://movie.douban.com/subject/1295399/,1954-04-26(日本),"['三船敏郎', '志村乔', '稻叶义男', '宫口精二', '千秋实']",http://www.imdb.com/title/tt0047478
Drama Romance,Seven Pounds (2008) ,7.7,"247,098",153,七磅,8.1,86970.0,https://movie.douban.com/subject/2969282/,2008-12-19 00:00:00,"['威尔·史密斯', '罗莎里奥·道森', '伍迪·哈里森', '巴里·佩珀', '迈克尔·伊雷']",http://www.imdb.com/title/tt0814314
Drama Romance,Do Re Mi Fa So La Si Do (2008) ,6.0,295,154,七音符,6.6,17740.0,https://movie.douban.com/subject/3074676/,2008-04-03 00:00:00,"['张根锡', '车艺莲', '郑义哲', '韩国', 'www.doremi403.com']",http://www.imdb.com/title/tt1669582
Animation Action Adventure,Dragon Ball: Doragon bôru             ,8.6,"32,685",155,七龙珠,8.9,34885.0,https://movie.douban.com/subject/1782006/,1986-02-26(日本),"['野泽雅子', '八奈见乘儿', '鹤广美', '日本', '西尾大介']",http://www.imdb.com/title/tt0088509
Adventure Comedy Fantasy,Wan wan mei xiang dao (2015) ,5.3,237,156,万万没想到,5.6,109759.0,https://movie.douban.com/subject/26320029/,2015-12-18(中国大陆),"['白客', '杨子姗', '陈柏霖', '马天宇', '刘循子墨']",http://www.imdb.com/title/tt5266678
Drama,The Law of Attraction (2011) ,5.7,104,160,万有引力,6.4,74866.0,https://movie.douban.com/subject/4906427/,2011-04-08(中国大陆),"['文章', '白百何', '郭涛', '张静初', '戴立忍']",http://www.imdb.com/title/tt1887945
Biography Drama Romance,The Theory of Everything (2014) ,7.7,"303,728",161,万物理论,8.0,97594.0,https://movie.douban.com/subject/24815950/,2014-09-07(多伦多电影节),"['2014-11-26(美国)', '2015-01-01(英国)', '埃迪·雷德梅恩', '菲",http://www.imdb.com/title/tt2980516
Drama Romance,Wan Wu Sheng Zhang (2015) ,5.0,325,162,万物生长,5.9,89844.0,https://movie.douban.com/subject/25872931/,2015-04-17(中国大陆),"['范冰冰', '韩庚', '齐溪', '沈婷婷', '沙溢']",http://www.imdb.com/title/tt4255554
Drama,Feng shui (2012) ,7.5,277,163,万箭穿心,8.4,66343.0,https://movie.douban.com/subject/10537853/,2012-11-16(中国大陆),"['颜丙燕', '陈刚', '焦刚', '李现', '赵倩']",http://www.imdb.com/title/tt2513344
Horror Mystery Thriller,The Skeleton Key (2005) ,6.5,"92,675",164,万能钥匙,7.8,145158.0,https://movie.douban.com/subject/1418752/,2005-07-29(英国),"['2005-08-12(美国)', '凯特·哈德森', '吉娜·罗兰兹', '约翰·赫特', '彼",http://www.imdb.com/title/tt0397101
Drama,Tsure ga utsu ni narimashite. (2011) ,6.8,295,165,丈夫得了抑郁症,8.0,33958.0,https://movie.douban.com/subject/5968334/,2011-10-08(日本),"['宫崎葵', '堺雅人', '余贵美子', '大杉涟', '田村三郎']",http://www.imdb.com/title/tt1810833
Animation Short,San ge heshang (1982) ,7.8,133,166,三个和尚,8.6,50597.0,https://movie.douban.com/subject/1431699/,1982-02(西德),"['中国大陆', '徐景达', '马克宣', '20分钟', '动画']",http://www.imdb.com/title/tt0133191
Action Adventure Romance,The Three Musketeers (2011) ,5.8,"92,978",167,三个火枪手,6.7,42918.0,https://movie.douban.com/subject/4035906/,2011-10-14(美国),"['2012-05-15(中国大陆)', '马修·麦克费登', '米拉·乔沃维奇', '卢克·伊万斯",http://www.imdb.com/title/tt1509767
Adventure Comedy Drama,3 Idiots (2009) ,8.4,"244,083",168,三傻大闹宝莱坞,9.1,596413.0,https://movie.douban.com/subject/3793023/,2009-12-25(印度),"['2011-12-08(中国大陆)', '阿米尔·汗', '卡琳娜·卡普尔', '马达范', '沙",http://www.imdb.com/title/tt1187043
Animation Short Comedy,Three Little Pigs (1933) ,7.5,"3,729",169,三只小猪,7.6,10843.0,https://movie.douban.com/subject/1304978/,1933-05-27(美国),"['比利·布莱彻', '品托·考维格', 'Dorothy Compton', 'Mary Mode",http://www.imdb.com/title/tt0024660
Drama History,San guo             ,8.2,483,170,三国,7.4,21123.0,https://movie.douban.com/subject/3237723/,2010-05-02(中国大陆),"['陈建斌', '陆毅', '于和伟', '于荣光', '康凯']",http://www.imdb.com/title/tt1514753
Action Drama History,San guo zhi jian long xie jia (2008) ,6.2,"5,381",171,三国之见龙卸甲,5.1,39879.0,https://movie.douban.com/subject/1947091/,2008-04-03(中国大陆),"['刘德华', '洪金宝', '李美琪', '吴建豪', '濮存昕']",http://www.imdb.com/title/tt0882978
Drama,San cheng ji (2015) ,6.1,161,172,三城记,6.1,16295.0,https://movie.douban.com/subject/24751764/,2015-08-27(中国大陆),"['刘青云', '汤唯', '秦海璐', '井柏然', '黄觉']",http://www.imdb.com/title/tt3682770
Action Drama,San shao ye de jian (2016) ,6.1,"1,008",173,三少爷的剑,5.5,12117.0,https://movie.douban.com/subject/21350556/,2016-12-02(中国大陆),"['2016-10-21(罗马国际电影节)', '林更新', '何润东', '江一燕', '蒋梦婕'",http://www.imdb.com/title/tt5269396
Action Crime,Saam cha hau (2005) ,5.9,"1,002",174,三岔口,6.5,31232.0,https://movie.douban.com/subject/1310185/,2005-04-28(香港),"['吴彦祖', '郭富城', '郑伊健', '罗嘉良', '李心洁']",http://www.imdb.com/title/tt0455195
Drama,Still Life (2006) ,7.3,"4,649",175,三峡好人,8.0,45468.0,https://movie.douban.com/subject/1872133/,2006-12-14(中国大陆),"['赵涛', '韩三明', '王宏伟', '中国大陆', '贾樟柯']",http://www.imdb.com/title/tt0859765
Horror Mystery,3 Extremes II (2002) ,6.3,"2,905",176,三更,7.3,14849.0,https://movie.douban.com/subject/1307488/,2002-08-15(香港),"['黎明', '曾志伟', '原丽淇', '金惠秀', '郑宝石']",http://www.imdb.com/title/tt0324242
Comedy Drama,"A Woman, a Gun and a Noodle Shop (2009) ",5.7,"2,543",177,三枪拍案惊奇,4.6,70975.0,https://movie.douban.com/subject/3718447/,2009-12-11(中国大陆),"['2009-12-24(香港)', '小沈阳', '闫妮', '孙红雷', '倪大红']",http://www.imdb.com/title/tt1428556
Drama,San mao cong jun ji (1994) ,7.1,11,178,三毛从军记,8.3,45922.0,https://movie.douban.com/subject/2132220/,1992-10(中国大陆),"['贾林', '魏宗万', '孙飞虎', '朱艺', '李颖']",http://www.imdb.com/title/tt5781778
